STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,IND,Indicator,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IV_3,Penetration > Non-Life,2021,,3.213,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IV_3,Penetration > Non-Life,2022,,2.564,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,V,Life insurance share,2018,,29.903,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,V,Life insurance share,2019,,28.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,V,Life insurance share,2022,,37.479,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VI,Direct total gross premiums/Number of employees of insurance companies,2018,,729984.885,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VI,Direct total gross premiums/Number of employees of insurance companies,2019,,704558.804,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VI,Direct total gross premiums/Number of employees of insurance companies,2022,,822623.973,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_1,Retention ratio > Total,2018,,87.176,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_1,Retention ratio > Total,2019,,86.355,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_1,Retention ratio > Total,2022,,83.14,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_2,Retention ratio > Life,2018,,97.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_2,Retention ratio > Life,2019,,97.835,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_2,Retention ratio > Life,2022,,98.469,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_3,Retention ratio > Non-Life,2018,,82.66,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_3,Retention ratio > Non-Life,2019,,81.72,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VII_3,Retention ratio > Non-Life,2022,,73.951,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,II_3,Market share in OECD > Non-Life,2022,,0.418,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_1,Ratio of reinsurance accepted > Total,2018,,7.236,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_1,Ratio of reinsurance accepted > Total,2019,,6.783,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_1,Ratio of reinsurance accepted > Total,2022,,7.594,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_2,Ratio of reinsurance accepted > Life,2018,,0.245,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_2,Ratio of reinsurance accepted > Life,2019,,0.274,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_2,Ratio of reinsurance accepted > Life,2022,,0.383,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_3,Ratio of reinsurance accepted > Non-Life,2018,,10.219,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_3,Ratio of reinsurance accepted > Non-Life,2019,,9.41,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,VIII_3,Ratio of reinsurance accepted > Non-Life,2022,,11.917,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,39.675,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2019,,39.058,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2022,,30.717,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2019,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,32.926,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2019,,33.09,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,35.86,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,0.059,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,AUT,Austria,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2019,,0.061,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_1,Total gross premiums > Total,2018,,33702.863,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_1,Total gross premiums > Total,2019,,35151.522,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_1,Total gross premiums > Total,2020,,34417.203,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_1,Total gross premiums > Total,2021,,41070.312,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_1,Total gross premiums > Total,2022,,38402.45,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_2,Total gross premiums > Life,2018,,18437.29,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_2,Total gross premiums > Life,2019,,18180.904,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_2,Total gross premiums > Life,2020,,16819.019,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_2,Total gross premiums > Life,2021,,18471.729,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_2,Total gross premiums > Life,2022,,16345.492,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_3,Total gross premiums > Non-Life,2018,,15265.572,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_3,Total gross premiums > Non-Life,2019,,16970.618,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_3,Total gross premiums > Non-Life,2020,,17598.184,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_3,Total gross premiums > Non-Life,2021,,22598.583,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,I_3,Total gross premiums > Non-Life,2022,,22056.958,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_1,Market share in OECD > Total,2018,,0.635,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_1,Market share in OECD > Total,2019,,0.699,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_1,Market share in OECD > Total,2020,,0.65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_1,Market share in OECD > Total,2021,,0.689,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_1,Market share in OECD > Total,2022,,0.633,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_2,Market share in OECD > Life,2018,,0.691,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_2,Market share in OECD > Life,2019,,0.723,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_2,Market share in OECD > Life,2020,,0.656,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_2,Market share in OECD > Life,2021,,0.641,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_2,Market share in OECD > Life,2022,,0.587,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_3,Market share in OECD > Non-Life,2019,,0.675,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_3,Market share in OECD > Non-Life,2020,,0.646,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_3,Market share in OECD > Non-Life,2021,,0.735,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_3,Market share in OECD > Non-Life,2022,,0.674,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_1,Density > Total,2018,,2903.29,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_1,Density > Total,2019,,2853.108,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_1,Density > Total,2020,,2743.74,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_1,Density > Total,2021,,3236.284,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_1,Density > Total,2022,,2991.748,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_2,Density > Life,2018,,1613.186,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_2,Density > Life,2019,,1579.843,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_2,Density > Life,2020,,1457.497,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_2,Density > Life,2021,,1596.47,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_2,Density > Life,2022,,1404.446,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_3,Density > Non-Life,2018,,1290.104,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_3,Density > Non-Life,2019,,1273.265,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_3,Density > Non-Life,2020,,1286.243,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,II_3,Market share in OECD > Non-Life,2018,,0.579,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_1,Penetration > Total,2018,,6.091,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_1,Penetration > Total,2019,,6.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_1,Penetration > Total,2020,,6.019,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_1,Penetration > Total,2021,,6.292,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_1,Penetration > Total,2022,,6.007,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_2,Penetration > Life,2018,,3.385,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_2,Penetration > Life,2019,,3.377,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_2,Penetration > Life,2020,,3.197,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_2,Penetration > Life,2021,,3.104,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_2,Penetration > Life,2022,,2.82,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_3,Penetration > Non-Life,2018,,2.707,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_3,Penetration > Non-Life,2019,,2.722,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_3,Penetration > Non-Life,2020,,2.822,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_3,Penetration > Non-Life,2021,,3.188,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,IV_3,Penetration > Non-Life,2022,,3.187,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_3,Density > Non-Life,2021,,1639.814,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,III_3,Density > Non-Life,2022,,1587.301,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,V,Life insurance share,2018,,54.705,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,V,Life insurance share,2019,,51.722,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,V,Life insurance share,2020,,48.868,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,V,Life insurance share,2021,,44.976,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,V,Life insurance share,2022,,42.564,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_1,Retention ratio > Total,2018,,87.189,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_1,Retention ratio > Total,2019,,76.186,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_1,Retention ratio > Total,2020,,82.668,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_1,Retention ratio > Total,2021,,75.455,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_1,Retention ratio > Total,2022,,72.857,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_2,Retention ratio > Life,2018,,97.735,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_2,Retention ratio > Life,2019,,96.873,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_2,Retention ratio > Life,2020,,95.867,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_2,Retention ratio > Life,2021,,97.859,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_2,Retention ratio > Life,2022,,98.149,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_3,Retention ratio > Non-Life,2018,,74.452,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_3,Retention ratio > Non-Life,2019,,54.025,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_3,Retention ratio > Non-Life,2020,,70.053,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_3,Retention ratio > Non-Life,2021,,57.142,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VII_3,Retention ratio > Non-Life,2022,,54.113,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_1,Ratio of reinsurance accepted > Total,2018,,1.805,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_1,Ratio of reinsurance accepted > Total,2019,,7.016,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_1,Ratio of reinsurance accepted > Total,2020,,8.147,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_1,Ratio of reinsurance accepted > Total,2021,,8.948,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_1,Ratio of reinsurance accepted > Total,2022,,9.49,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_2,Ratio of reinsurance accepted > Life,2018,,0.263,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_2,Ratio of reinsurance accepted > Life,2019,,0.452,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_2,Ratio of reinsurance accepted > Life,2020,,0.153,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_2,Ratio of reinsurance accepted > Life,2021,,0.133,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_2,Ratio of reinsurance accepted > Life,2022,,0.175,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_3,Ratio of reinsurance accepted > Non-Life,2018,,3.666,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_3,Ratio of reinsurance accepted > Non-Life,2019,,14.048,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_3,Ratio of reinsurance accepted > Non-Life,2020,,15.786,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_3,Ratio of reinsurance accepted > Non-Life,2021,,16.154,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,BEL,Belgium,VIII_3,Ratio of reinsurance accepted > Non-Life,2022,,16.393,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,I_1,Total gross premiums > Total,2018,,87012.314,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,I_2,Total gross premiums > Life,2018,,26213.4,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,I_3,Total gross premiums > Non-Life,2018,,60798.914,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,II_1,Market share in OECD > Total,2018,,1.638,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,II_2,Market share in OECD > Life,2018,,0.982,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,II_3,Market share in OECD > Non-Life,2018,,2.304,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,III_1,Density > Total,2018,,2085.169,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,III_2,Density > Life,2018,,624.96,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,III_3,Density > Non-Life,2018,,1460.209,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,IV_2,Penetration > Life,2018,,1.34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,IV_3,Penetration > Non-Life,2018,,3.132,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,V,Life insurance share,2018,,30.126,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,IV_1,Penetration > Total,2018,,4.472,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,VII_1,Retention ratio > Total,2018,,79.068,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,VII_2,Retention ratio > Life,2018,,75.417,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,VII_3,Retention ratio > Non-Life,2018,,80.642,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,VIII_1,Ratio of reinsurance accepted > Total,2018,,11.326,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,VIII_2,Ratio of reinsurance accepted > Life,2018,,11.78,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,VIII_3,Ratio of reinsurance accepted > Non-Life,2018,,11.13,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,CAN,Canada,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,15.241,,A,,PC,Percentage,0,Units,,
